id,category_id,detail,lat,lng,place,region
KCLANPO22N000036489,CT4,지역상권,35.53138938,126.9215333,단풍커머스  ,전라북도
KCLANPO22N000036490,CT4,지역상권,36.52794342,127.8201682,금오상회  ,충청북도
KCLANPO22N000036491,CT4,지역상권,36.53116647,127.8216538,미성사  ,충청북도
KCLANPO22N000036492,CT4,지역상권,35.14999206,126.9175884,국보공예  ,광주광역시
KCLANPO22N000036493,CT4,지역상권,37.5730589,127.0238352,대성풍수만물  ,서울특별시
KCLANPO22N000036494,CT4,지역상권,37.58717498,127.0265702,호랑이가게  ,서울특별시
KCLANPO22N000036495,CT4,지역상권,36.36223966,127.3412634,학림기획  ,대전광역시
KCLANPO22N000036496,CT4,지역상권,36.61565131,127.4723041,솜씨쟁이  ,충청북도
KCLANPO22N000036497,CT4,지역상권,36.63538554,127.5024388,구름한지  ,충청북도
KCLANPO22N000036498,CT4,지역상권,36.97172214,127.9335433,가경국기사  ,충청북도
KCLANPO22N000036499,CT4,지역상권,37.75509193,128.8999846,청춘회관AT강릉  ,강원도
KCLANPO22N000036500,CT4,지역상권,37.5545538,127.0950097,신사가는길  ,서울특별시
KCLANPO22N000036501,CT4,지역상권,34.60508984,127.7876383,돌산갓김치체험학습장  ,전라남도
KCLANPO22N000036502,CT4,지역상권,33.26452153,126.3761774,농민후계자농수산물직판장  ,제주특별자치도
KCLANPO22N000036503,CT4,지역상권,34.94209682,127.6998922,좋은선물  ,전라남도
KCLANPO22N000036504,CT4,지역상권,35.91966401,128.2874647,샬롬선물하우스  ,경상북도
KCLANPO22N000036505,CT4,지역상권,33.39064068,126.7998846,몰고랑  ,제주특별자치도
KCLANPO22N000036506,CT4,지역상권,35.10123306,129.0286162,삼진사  ,부산광역시
KCLANPO22N000036507,CT4,지역상권,35.13458491,129.0549708,육일공예사  ,부산광역시
KCLANPO22N000036508,CT4,지역상권,35.95171214,126.9579409,남원공예사  ,전라북도
KCLANPO22N000036509,CT4,지역상권,35.80509952,129.3112634,서라벌공예  ,경상북도
KCLANPO22N000036510,CT3,놀이공원,35.13343298,129.1131304,잭슨나인스 부산점,부산광역시
KCLANPO22N000036511,CT3,놀이공원,35.94705161,126.5885522,새만금어린이랜드  ,전라북도
KCLANPO22N000036512,CT3,놀이공원,37.4513204,126.3796274,인천문화테마파크(2024년6월예정)  ,인천광역시
KCLANPO22N000036513,CT3,놀이공원,37.42438307,127.0206362,서울대공원  ,경기도
KCLANPO22N000036514,CT3,놀이공원,35.25024932,128.8932605,김해가야테마파크  ,경상남도
KCLANPO22N000036515,CT3,놀이공원,36.37802381,129.1077764,청송주왕산관광지  ,경상북도
KCLANPO22N000036516,CT3,놀이공원,37.7325363,127.4272906,청명유원지  ,경기도
KCLANPO22N000036517,CT3,놀이공원,37.68491961,127.6242047,개야유원지  ,강원도
KCLANPO22N000036518,CT3,놀이공원,36.26587662,127.3446719,물안유원지  ,대전광역시
KCLANPO22N000036519,CT3,놀이공원,37.14925191,129.0104939,연화산유원지  ,강원도
KCLANPO22N000036520,CT3,놀이공원,38.33037106,128.3783534,장신유원지  ,강원도
KCLANPO22N000036521,CT3,놀이공원,37.16615346,128.1059182,탁사정유원지  ,충청북도
KCLANPO22N000036522,CT3,놀이공원,38.09554856,127.3923364,천인계곡유원지  ,경기도
KCLANPO22N000036523,CT4,지역관광지,33.2997815,126.3332223,신화레져버기카  ,제주특별자치도
KCLANPO22N000036524,CT4,지역관광지,37.25729913,127.7537714,세종천문대  ,경기도
KCLANPO22N000036525,CT4,지역관광지,37.04031652,127.8484239,고구려천문과학관  ,충청북도
KCLANPO22N000036526,CT4,지역관광지,37.71507267,127.4905622,쁘띠프랑스  ,경기도
KCLANPO22N000036527,CT1,휴양림/수목원,37.54452359,127.1603778,강동아름숲  ,서울특별시
KCLANPO22N000036528,CT1,휴양림/수목원,36.12158104,128.3654308,신평초등학교명상숲  ,경상북도
KCLANPO22N000036529,CT2,사찰,35.48612331,127.117615,만일사  ,전라북도
KCLANPO22N000036530,CT2,사찰,36.11630296,128.0041164,직지사  ,경상북도
KCLANPO22N000036531,CT2,사찰,37.32346906,129.2050246,신흥사  ,강원도
KCLANPO22N000036532,CT2,사찰,36.10847403,127.303281,안심사  ,전라북도
KCLANPO22N000036533,CT3,동물원,33.49023564,126.4922242,캐니언파크 제주,제주특별자치도
KCLANPO22N000036534,CT4,지역상권,37.55755678,126.9575746,북아현동가구거리  ,서울특별시
KCLANPO22N000036535,CT4,지역상권,35.09881987,129.0286956,창선동먹자골목  ,부산광역시
KCLANPO22N000036536,CT4,지역상권,37.48605158,127.1216763,문정컬쳐밸리  ,서울특별시
KCLANPO22N000036537,CT4,지역상권,37.54497141,126.9538361,마포전골목  ,서울특별시
KCLANPO22N000036538,CT4,지역상권,35.14938091,126.9243668,동리단길  ,광주광역시
KCLANPO22N000036539,CT4,지역상권,35.9364486,126.9469951,익산문화예술의거리  ,전라북도
KCLANPO22N000036540,CT4,지역상권,34.78653966,126.3840627,목포민어골목  ,전라남도
KCLANPO22N000036541,CT4,지역상권,36.56099242,128.733329,낙동강변벚꽃길  ,경상북도
KCLANPO22N000036542,CT4,지역상권,35.23770177,128.6820697,창원가로수길카페거리  ,경상남도
KCLANPO22N000036543,CT4,지역상권,37.54533387,127.583934,용문산토속음식마을  ,경기도
KCLANPO22N000036544,CT4,지역상권,37.44559604,126.698528,구월동문예길음식거리  ,인천광역시
KCLANPO22N000036545,CT4,지역상권,35.50968214,126.600856,질마재길  ,전라북도
KCLANPO22N000036546,CT4,지역상권,33.42692204,126.6619691,샤이니숲길  ,제주특별자치도
KCLANPO22N000036547,CT4,지역상권,35.37156036,127.1452838,순창순대골목  ,전라북도
KCLANPO22N000036548,CT4,지역상권,34.95365859,127.4843286,곱창골목  ,전라남도
KCLANPO22N000036549,CT4,지역상권,37.65496146,127.2466304,사가연문화거리  ,경기도
KCLANPO22N000036550,CT4,지역상권,37.68806194,126.5186833,강화도동부해안도로  ,인천광역시
KCLANPO22N000036551,CT4,지역상권,36.9323272,127.2631752,청룡사드라이브코스  ,경기도
KCLANPO22N000036552,CT4,지역상권,35.07488091,128.4685762,동진대교가있는해안도로  ,경상남도
KCLANPO22N000036553,CT4,지역상권,34.9329754,127.8731015,이순신호국로  ,경상남도
KCLANPO22N000036554,CT4,지역상권,35.18544513,128.5614275,마산소하천벚꽃거리  ,경상남도
KCLANPO22N000036555,CT4,지역상권,37.30290342,127.6484458,여주도예촌  ,경기도
KCLANPO22N000036556,CT2,사찰,37.47634119,126.6192719,의선당  ,인천광역시
KCLANPO22N000036557,CT2,사찰,36.28703898,126.9152774,삼충사  ,충청남도
KCLANPO22N000036558,CT2,사찰,37.90186068,127.0581571,영산법화사  ,경기도
KCLANPO22N000036559,CT2,사찰,35.43711856,129.2971525,광덕사  ,울산광역시
KCLANPO22N000036560,CT2,사찰,36.24590601,127.6136278,대성사  ,충청북도
KCLANPO22N000036561,CT2,사찰,36.91252167,126.5941484,영랑사  ,충청남도
KCLANPO22N000036562,CT2,사찰,35.78950377,128.0581312,법기암  ,경상남도
KCLANPO22N000036563,CT2,사찰,35.28458583,127.7702824,법계사  ,경상남도
KCLANPO22N000036564,CT2,사찰,36.81893812,126.7537824,대승불교본원종구수사  ,충청남도
KCLANPO22N000036565,CT2,사찰,37.48975989,127.1623102,성불사  ,경기도
KCLANPO22N000036566,CT2,사찰,35.73183223,128.0074249,소림사  ,경상남도
KCLANPO22N000036567,CT2,사찰,38.06221843,127.5439041,관음사  ,강원도
KCLANPO22N000036568,CT2,사찰,37.74318906,127.4190489,청룡사  ,경기도
KCLANPO22N000036569,CT2,사찰,37.73911332,128.0055402,연안사  ,강원도
KCLANPO22N000036570,CT2,사찰,37.63632552,127.0360842,만불사  ,서울특별시
KCLANPO22N000036571,CT2,사찰,37.65503317,126.9396386,보현정사  ,서울특별시
KCLANPO22N000036572,CT2,사찰,37.56567666,127.0177034,약불암  ,서울특별시
KCLANPO22N000036573,CT2,사찰,37.68335433,126.848674,보명사  ,경기도
KCLANPO22N000036574,CT2,사찰,37.4776792,126.9164498,수월정사  ,서울특별시
KCLANPO22N000036575,CT2,사찰,37.3901877,127.5303098,약왕사  ,경기도
KCLANPO22N000036576,CT2,사찰,37.2600597,127.4600438,대각사  ,경기도
KCLANPO22N000036577,CT2,사찰,36.79370903,127.4099712,일국사  ,충청북도
KCLANPO22N000036578,CT2,사찰,36.8221572,128.8750361,묘련사  ,경상북도
KCLANPO22N000036579,CT2,사찰,37.52198394,127.944308,천궁암  ,강원도
KCLANPO22N000036580,CT2,사찰,37.14036277,127.7597274,정토사  ,충청북도
KCLANPO22N000036581,CT2,사찰,36.81929297,127.6588026,정원사  ,충청북도
KCLANPO22N000036582,CT2,사찰,35.95485036,128.6944532,대륜사  ,대구광역시
KCLANPO22N000036583,CT2,사찰,35.87482867,128.8194183,연천사  ,경상북도
KCLANPO22N000036584,CT2,사찰,35.81675516,128.407304,죽림사  ,경상북도
KCLANPO22N000036585,CT2,사찰,35.77995804,128.6481948,무량사  ,대구광역시
KCLANPO22N000036586,CT2,사찰,35.74813594,128.2443194,보은사  ,경상북도
KCLANPO22N000036587,CT2,사찰,35.70584574,128.4396055,보덕사  ,대구광역시
KCLANPO22N000036588,CT2,사찰,36.22566031,127.2328927,천축사  ,충청남도
KCLANPO22N000036589,CT2,사찰,35.6573042,127.1144335,남석사  ,전라북도
KCLANPO22N000036590,CT2,사찰,35.08928176,127.2047368,재천사  ,전라남도
KCLANPO22N000036591,CT2,사찰,33.47420996,126.5262249,광법사  ,제주특별자치도
KCLANPO22N000036592,CT2,사찰,33.25176761,126.4946596,용운사  ,제주특별자치도
KCLANPO22N000036593,CT2,사찰,34.89507939,126.7866055,성덕사  ,전라남도
KCLANPO22N000036594,CT2,사찰,34.92816593,126.4840583,관음사  ,전라남도
KCLANPO22N000036595,CT2,사찰,34.95983457,126.4336683,죽림정사  ,전라남도
KCLANPO22N000036596,CT2,사찰,35.44491913,128.5915658,불광사  ,경상남도
KCLANPO22N000036597,CT2,사찰,35.44834619,128.5682859,성불사  ,경상남도
KCLANPO22N000036598,CT2,사찰,35.2780096,128.4561226,수도사  ,경상남도
KCLANPO22N000036599,CT2,사찰,35.37093131,127.9258099,관음정사  ,경상남도
KCLANPO22N000036600,CT2,사찰,35.29322953,127.8499033,보암사  ,경상남도
KCLANPO22N000036601,CT2,사찰,34.71900201,127.7806385,우두사  ,전라남도
KCLANPO22N000036602,CT2,사찰,35.36265934,129.0489112,삼룡사  ,경상남도
KCLANPO22N000036603,CT2,사찰,35.14268249,129.0516139,백일사  ,부산광역시
KCLANPO22N000036604,CT2,사찰,36.84746802,127.7162571,구삼원  ,충청북도
KCLANPO22N000036605,CT2,사찰,35.12780496,129.1048216,불국정사  ,부산광역시
KCLANPO22N000036606,CT2,사찰,35.16009906,129.0613453,정토회 서면법당,부산광역시
KCLANPO22N000036607,CT2,사찰,37.61327794,126.9392635,불광사  ,서울특별시
KCLANPO22N000036608,CT2,사찰,35.93583014,126.9607348,원불교마동교당  ,전라북도
KCLANPO22N000036609,CT2,사찰,35.20636582,129.0622407,금정산용수암  ,부산광역시
KCLANPO22N000036610,CT2,사찰,34.79531839,126.3911556,사천암  ,전라남도
KCLANPO22N000036611,CT2,사찰,34.9444964,128.1063154,금불사  ,경상남도
KCLANPO22N000036612,CT2,사찰,35.08063332,127.2513125,죽림정사  ,전라남도
KCLANPO22N000036613,CT2,사찰,35.34324737,129.252396,복덕사  ,부산광역시
KCLANPO22N000036614,CT2,사찰,35.31235918,128.1099035,만복사  ,경상남도
KCLANPO22N000036615,CT2,사찰,35.77997624,128.4793698,보국사  ,대구광역시
KCLANPO22N000036616,CT2,사찰,36.51467373,127.0064907,대흥사  ,충청남도
KCLANPO22N000036617,CT2,사찰,37.32043221,127.9452664,천운사  ,강원도
KCLANPO22N000036618,CT2,사찰,37.6081847,129.0418855,옥천사  ,강원도
KCLANPO22N000036619,CT2,사찰,37.09796556,127.3588295,백마사  ,경기도
KCLANPO22N000036620,CT2,사찰,37.63578246,127.3158179,선덕사  ,경기도
KCLANPO22N000036621,CT2,사찰,37.35503108,127.4008976,수왕사  ,경기도
KCLANPO22N000036622,CT2,사찰,36.2706866,126.6458234,정요사  ,충청남도
KCLANPO22N000036623,CT2,사찰,36.47055671,126.9987045,명암사  ,충청남도
KCLANPO22N000036624,CT2,사찰,37.6109573,126.9685673,승광선원  ,서울특별시
KCLANPO22N000036625,CT2,사찰,37.57872674,126.9598475,본원정사  ,서울특별시
KCLANPO22N000036626,CT2,사찰,37.59156924,126.9598819,반월선원  ,서울특별시
KCLANPO22N000036627,CT2,사찰,36.31883967,127.4005007,대흥사  ,대전광역시
KCLANPO22N000036628,CT2,사찰,36.90942866,127.1487325,청음사  ,충청남도
KCLANPO22N000036629,CT2,사찰,37.10893903,127.6759851,장왕사  ,충청북도
KCLANPO22N000036630,CT2,사찰,36.23632977,127.6062453,광불사  ,충청북도
KCLANPO22N000036631,CT2,사찰,37.54874272,127.0192252,대각선원  ,서울특별시
KCLANPO22N000036632,CT2,사찰,35.17337104,129.0459904,극락사  ,부산광역시
KCLANPO22N000036633,CT2,사찰,37.45487278,127.3358821,영축사  ,경기도
KCLANPO22N000036634,CT2,사찰,36.31969448,127.4227704,보현정사  ,대전광역시
KCLANPO22N000036635,CT2,사찰,37.7361639,126.8882733,대덕사  ,경기도
KCLANPO22N000036636,CT2,사찰,36.31443674,127.2938864,봉덕사  ,대전광역시
KCLANPO22N000036637,CT2,사찰,37.4680812,126.966694,마음의절수도선원  ,서울특별시
KCLANPO22N000036638,CT2,사찰,35.9281242,128.6417887,기원정사  ,대구광역시
KCLANPO22N000036639,CT2,사찰,37.5890219,126.9632892,용화사  ,서울특별시
KCLANPO22N000036640,CT2,사찰,34.8439676,127.3511241,보탑사  ,전라남도
KCLANPO22N000036641,CT2,사찰,37.60174707,126.9910449,정법사  ,서울특별시
KCLANPO22N000036642,CT2,사찰,37.85503016,127.2429568,성주사  ,경기도
KCLANPO22N000036643,CT2,사찰,37.47839169,127.9998442,보광사  ,강원도
KCLANPO22N000036644,CT2,사찰,37.37834022,127.9124432,보현사  ,강원도
KCLANPO22N000036645,CT2,사찰,36.77110308,126.3139886,흥주사  ,충청남도
KCLANPO22N000036646,CT2,사찰,35.25415873,129.1064755,관음사  ,부산광역시
KCLANPO22N000036647,CT2,사찰,35.92151802,128.2856756,임정사  ,경상북도
KCLANPO22N000036648,CT2,사찰,35.74691581,127.6792422,영각사  ,경상남도
KCLANPO22N000036649,CT2,사찰,35.45489443,128.8460385,만어사  ,경상남도
KCLANPO22N000036650,CT2,사찰,35.85713153,128.5836537,대광명사 계대사거리,대구광역시
KCLANPO22N000036651,CT2,사찰,35.38403868,127.8192398,천광사  ,경상남도
KCLANPO22N000036652,CT2,사찰,37.27549363,126.931491,개심사  ,경기도
KCLANPO22N000036653,CT2,사찰,35.25479913,128.5079361,약사암  ,경상남도
KCLANPO22N000036654,CT2,사찰,37.3581066,127.1421606,신황사  ,경기도
KCLANPO22N000036655,CT2,사찰,37.66342987,128.8563826,구룡사  ,강원도
KCLANPO22N000036656,CT2,사찰,34.98379312,128.0648342,기원정사  ,경상남도
KCLANPO22N000036657,CT2,사찰,36.1667782,129.065497,서운암  ,경상북도
KCLANPO22N000036658,CT2,사찰,36.26766437,127.4566625,송림사  ,대전광역시
KCLANPO22N000036659,CT2,사찰,37.6117099,128.8567097,왕산사  ,강원도
KCLANPO22N000036660,CT2,사찰,37.83761483,126.8633019,인선암  ,경기도
KCLANPO22N000036661,CT2,사찰,34.97571728,127.1073137,천지사  ,전라남도
KCLANPO22N000036662,CT2,사찰,34.73581418,127.9849228,천지암  ,경상남도
KCLANPO22N000036663,CT2,사찰,37.2822289,129.2967641,청룡사  ,강원도
KCLANPO22N000036664,CT2,사찰,36.02037951,129.1578201,영광사  ,경상북도
KCLANPO22N000036665,CT2,사찰,37.4786161,126.7784977,소림사  ,경기도
KCLANPO22N000036666,CT2,사찰,36.84262691,128.9081788,명호사  ,경상북도
KCLANPO22N000036667,CT2,사찰,37.86028712,127.7083951,정법사  ,강원도
KCLANPO22N000036668,CT2,사찰,37.49811477,126.9565922,상도선원  ,서울특별시
KCLANPO22N000036669,CT2,사찰,36.72378139,127.7645191,금어사  ,충청북도
KCLANPO22N000036670,CT2,사찰,37.62747229,126.937088,선림사  ,서울특별시
KCLANPO22N000036671,CT2,사찰,36.78265264,127.242914,용화사  ,충청남도
KCLANPO22N000036672,CT2,사찰,34.80068753,127.9747824,난곡사  ,경상남도
KCLANPO22N000036673,CT2,사찰,37.5057475,127.0022317,상원사  ,서울특별시
KCLANPO22N000036674,CT2,사찰,36.33791232,127.312227,자광사  ,대전광역시
KCLANPO22N000036675,CT2,사찰,35.740128,129.2372242,현광사  ,경상북도
KCLANPO22N000036676,CT2,사찰,36.37109826,127.1679051,성불사  ,충청남도
KCLANPO22N000036677,CT2,사찰,37.4771401,127.5555873,양산사  ,경기도
KCLANPO22N000036678,CT2,사찰,37.4478384,126.8173882,비룡사  ,경기도
KCLANPO22N000036679,CT2,사찰,35.51482981,126.8961746,성불암  ,전라북도
KCLANPO22N000036680,CT2,사찰,37.20363923,128.0777719,구인암  ,강원도
KCLANPO22N000036681,CT2,사찰,35.84526167,128.60823,한마음선원 대구지원,대구광역시
KCLANPO22N000036682,CT2,사찰,35.10821013,128.722502,대성암  ,경상남도
KCLANPO22N000036683,CT2,사찰,34.92073062,128.1766005,청룡사  ,경상남도
KCLANPO22N000036684,CT2,사찰,35.95867504,128.7883861,법성사  ,경상북도
KCLANPO22N000036685,CT2,사찰,36.5558988,127.1593254,동혈사  ,충청남도
KCLANPO22N000036686,CT2,사찰,35.84050658,129.2501103,소백산꼬마동자  ,경상북도
KCLANPO22N000036687,CT2,사찰,35.21742651,126.730744,선진사  ,광주광역시
KCLANPO22N000036688,CT2,사찰,35.24742637,128.4078891,천궁사  ,경상남도
KCLANPO22N000036689,CT2,사찰,36.10691318,129.2696045,감로사  ,경상북도
KCLANPO22N000036690,CT2,사찰,37.4770023,126.7918282,봉천사  ,경기도
KCLANPO22N000036691,CT2,사찰,35.25911213,128.4671491,송학사  ,경상남도
KCLANPO22N000036692,CT2,사찰,37.0144348,127.2666973,천수암절  ,경기도
KCLANPO22N000036693,CT2,사찰,36.82036189,127.1730938,지장암  ,충청남도
KCLANPO22N000036694,CT2,사찰,35.39855847,129.1687019,나은사  ,경상남도
KCLANPO22N000036695,CT2,사찰,33.24895709,126.556192,법장사  ,제주특별자치도
KCLANPO22N000036696,CT2,사찰,37.57409857,126.9346418,만월정사  ,서울특별시
KCLANPO22N000036697,CT2,사찰,35.25757686,128.6088985,법연원  ,경상남도
KCLANPO22N000036698,CT2,사찰,34.5937811,127.3086863,무애암  ,전라남도
KCLANPO22N000036699,CT2,사찰,34.74860221,127.736186,백련사  ,전라남도
KCLANPO22N000036700,CT2,사찰,35.33394637,126.7978145,수정사  ,전라남도
KCLANPO22N000036701,CT2,사찰,35.26904568,128.6190973,구룡사  ,경상남도
KCLANPO22N000036702,CT2,사찰,37.75557468,126.9205632,도솔암  ,경기도
KCLANPO22N000036703,CT2,사찰,35.21279297,129.0050184,덕화사  ,부산광역시
KCLANPO22N000036704,CT2,사찰,36.30462926,127.4393196,덕암사  ,대전광역시
KCLANPO22N000036705,CT2,사찰,35.18694441,128.692123,삼보정사  ,경상남도
KCLANPO22N000036706,CT2,사찰,33.42365201,126.267285,천지대안도  ,제주특별자치도
KCLANPO22N000036707,CT2,사찰,36.89628522,126.9512919,화황사  ,충청남도
KCLANPO22N000036708,CT2,사찰,36.35349341,127.1646986,극락암  ,충청남도
KCLANPO22N000036709,CT2,사찰,37.02272383,127.6192503,통합불교아미타종총무원  ,충청북도
KCLANPO22N000036710,CT2,사찰,36.332395,127.4190944,대한불교금강회관  ,대전광역시
KCLANPO22N000036711,CT2,사찰,35.29255657,127.7592441,청정암  ,경상남도
KCLANPO22N000036712,CT2,사찰,36.6761923,127.0015831,미타사  ,충청남도
KCLANPO22N000036713,CT2,사찰,35.69880049,127.8586382,본원사  ,경상남도
KCLANPO22N000036714,CT2,사찰,35.93425679,127.2082169,고산사  ,전라북도
KCLANPO22N000036715,CT2,사찰,34.98682867,127.9796686,명천사  ,경상남도
KCLANPO22N000036716,CT2,사찰,36.3870966,127.2195225,청룡사  ,충청남도
KCLANPO22N000036717,CT2,사찰,36.80198671,127.1491656,관음정사  ,충청남도
KCLANPO22N000036718,CT2,사찰,34.84147537,127.8975579,한국SGI 남해문화회관,경상남도
KCLANPO22N000036719,CT2,사찰,35.99865033,128.3991154,천용사  ,경상북도
KCLANPO22N000036720,CT2,사찰,35.24343003,128.4463586,태백사  ,경상남도
KCLANPO22N000036721,CT2,사찰,37.63613011,126.5944116,법보사  ,경기도
KCLANPO22N000036722,CT2,사찰,36.1533918,126.5532577,영명사  ,충청남도
KCLANPO22N000036723,CT2,사찰,36.62372279,127.1504975,천왕사  ,충청남도
KCLANPO22N000036724,CT2,사찰,35.89161536,129.1613388,덕숭사  ,경상북도
KCLANPO22N000036725,CT2,사찰,36.04407556,129.2329038,화룡사  ,경상북도
KCLANPO22N000036726,CT2,사찰,36.64586959,127.5107793,용호사  ,충청북도
KCLANPO22N000036727,CT2,사찰,35.97386237,128.5495771,성덕사  ,경상북도
KCLANPO22N000036728,CT2,사찰,35.6915715,128.5103567,소재사  ,대구광역시
KCLANPO22N000036729,CT2,사찰,36.0339455,128.6033105,구화사  ,경상북도
KCLANPO22N000036730,CT2,사찰,35.62174978,129.3697017,용수사  ,울산광역시
KCLANPO22N000036731,CT2,사찰,35.11316553,126.956051,산제당  ,광주광역시
KCLANPO22N000036732,CT2,사찰,35.43215507,127.5466444,천불사  ,전라북도
KCLANPO22N000036733,CT2,사찰,35.18197283,127.6624855,조운사  ,경상남도
KCLANPO22N000036734,CT2,사찰,37.00980028,127.7194285,귀룡사  ,충청북도
KCLANPO22N000036735,CT2,사찰,36.31667824,127.5906308,대성사  ,충청북도
KCLANPO22N000036736,CT2,사찰,37.34792198,127.5583715,청운사  ,경기도
KCLANPO22N000036737,CT2,사찰,36.68378327,127.6669606,운용사  ,충청북도
KCLANPO22N000036738,CT2,사찰,34.9617734,128.1573846,천진암  ,경상남도
KCLANPO22N000036739,CT2,사찰,36.03647756,128.3604043,동국불교조계종  ,경상북도
KCLANPO22N000036740,CT2,사찰,35.21762754,128.5843557,불교자유총연합회 경남지부,경상남도
KCLANPO22N000036741,CT2,사찰,35.98770658,127.0621312,죽림정사  ,전라북도
KCLANPO22N000036742,CT2,사찰,35.47623337,129.0546336,옥련암  ,경상남도
KCLANPO22N000036743,CT2,사찰,37.48689444,130.9026875,보덕사  ,경상북도
KCLANPO22N000036744,CT2,사찰,37.02623974,128.8520867,대각사  ,경상북도
KCLANPO22N000036745,CT2,사찰,35.82215018,129.2433674,토봉사  ,경상북도
KCLANPO22N000036746,CT2,사찰,35.16149471,129.154381,정토법당  ,부산광역시
KCLANPO22N000036747,CT2,사찰,36.17878939,127.0999042,진각종혜정심인당  ,충청남도
KCLANPO22N000036748,CT2,사찰,35.41061169,128.801682,용암사  ,경상남도
KCLANPO22N000036749,CT2,사찰,36.31395063,127.4363651,신선암  ,대전광역시
KCLANPO22N000036750,CT2,사찰,37.62435588,126.9202326,모법사  ,서울특별시
KCLANPO22N000036751,CT2,사찰,33.55390559,126.7536949,금용사  ,제주특별자치도
KCLANPO22N000036752,CT2,사찰,37.21904295,129.0435131,청련암  ,강원도
KCLANPO22N000036753,CT2,사찰,35.20599642,127.4648203,SGI 구례문화회관,전라남도
KCLANPO22N000036754,CT2,사찰,37.58020041,127.0841829,광덕사  ,서울특별시
KCLANPO22N000036755,CT2,사찰,36.34716222,127.3821663,백제불교회관  ,대전광역시
KCLANPO22N000036756,CT2,사찰,34.6117716,127.286668,정각사  ,전라남도
KCLANPO22N000036757,CT2,사찰,35.22472374,129.1520361,혜성사  ,부산광역시
KCLANPO22N000036758,CT2,사찰,35.37446786,128.9077592,천태정사  ,경상남도
KCLANPO22N000036759,CT2,사찰,37.3595224,126.9309814,정각사  ,경기도
KCLANPO22N000036760,CT2,사찰,35.26566913,128.5073984,수연암  ,경상남도
KCLANPO22N000036761,CT2,사찰,34.89495588,128.6937639,거제불교회관  ,경상남도
KCLANPO22N000036762,CT2,사찰,36.30687814,127.4338169,복전암  ,대전광역시
KCLANPO22N000036763,CT2,서원/향교/서당,34.95924933,126.9401199,해망서원  ,전라남도
KCLANPO22N000036764,CT2,서원/향교/서당,33.23952274,126.2883544,대정향교  ,제주특별자치도
KCLANPO22N000036765,CT2,서원/향교/서당,36.97443328,127.9389957,충주향교  ,충청북도
KCLANPO22N000036766,CT2,서원/향교/서당,36.93732483,128.3228705,단양향교  ,충청북도
KCLANPO22N000036767,CT2,서원/향교/서당,36.23139634,126.9463244,흥학당  ,충청남도
KCLANPO22N000036768,CT2,서원/향교/서당,36.84940421,126.9519776,아산향교  ,충청남도
KCLANPO22N000036769,CT2,서원/향교/서당,35.06682728,126.7028899,설재서원  ,전라남도
KCLANPO22N000036770,CT2,서원/향교/서당,35.33024533,127.9802278,안곡서당  ,경상남도
KCLANPO22N000036771,CT2,서원/향교/서당,36.25554731,128.5449836,송호서원  ,경상북도
KCLANPO22N000036772,CT2,서원/향교/서당,35.77051277,128.8752058,용산서원  ,경상북도
KCLANPO22N000036773,CT2,서원/향교/서당,35.89267608,129.461298,서산서원  ,경상북도
KCLANPO22N000036774,CT2,서원/향교/서당,35.98123206,129.5356314,나곡서원  ,경상북도
KCLANPO22N000036775,CT1,호수/저수지,35.58222921,127.1793574,용추제  ,전라북도
KCLANPO22N000036776,CT1,호수/저수지,35.46420822,128.6748816,부로숫골못  ,경상남도
KCLANPO22N000036777,CT1,호수/저수지,36.38932843,129.1269009,질부골못  ,경상북도
KCLANPO22N000036778,CT1,호수/저수지,37.3937359,127.9544741,적동저수지  ,강원도
KCLANPO22N000036779,CT1,호수/저수지,36.41483928,127.8561773,절골못  ,충청북도
KCLANPO22N000036780,CT1,호수/저수지,36.27970664,128.9685651,이치미못  ,경상북도
KCLANPO22N000036781,CT1,호수/저수지,36.10810199,129.383638,남송1지  ,경상북도
KCLANPO22N000036782,CT1,호수/저수지,35.07156324,127.8255667,중하쌍소류지  ,경상남도
KCLANPO22N000036783,CT1,호수/저수지,36.66219647,127.2876108,덕룡골저수지  ,세종특별자치시
KCLANPO22N000036784,CT1,호수/저수지,36.47278038,129.3538287,덕산지못  ,경상북도
KCLANPO22N000036785,CT1,호수/저수지,35.08630132,128.1516361,전곡소류지  ,경상남도
KCLANPO22N000036786,CT1,호수/저수지,36.36969974,129.1298169,무티골못  ,경상북도
KCLANPO22N000036787,CT1,호수/저수지,37.04180107,128.2707939,도곡소류지  ,충청북도
KCLANPO22N000036788,CT1,호수/저수지,35.28140007,127.1537882,무창소류지  ,전라남도
KCLANPO22N000036789,CT1,호수/저수지,35.55905576,128.6571715,내곡하못  ,경상남도
KCLANPO22N000036790,CT1,호수/저수지,35.76767516,127.8660438,석동1소류지  ,경상남도
KCLANPO22N000036791,CT1,호수/저수지,36.4365938,127.7657306,석화소류지  ,충청북도
KCLANPO22N000036792,CT1,호수/저수지,34.59254538,126.3263685,선두제3저수지  ,전라남도
KCLANPO22N000036793,CT1,호수/저수지,34.99190048,127.9756098,선창소류지  ,경상남도
KCLANPO22N000036794,CT1,호수/저수지,35.00095676,126.3576659,소류지  ,전라남도
KCLANPO22N000036795,CT1,호수/저수지,34.58860213,126.3862843,소류지  ,전라남도
KCLANPO22N000036796,CT1,호수/저수지,34.59133724,126.3961721,소류지  ,전라남도
