category,lat,lng,region,cluster_1
CT2,35.54646536,129.2843764,울산광역시,83
CT2,35.75279967,128.5092572,대구광역시,751
CT2,36.91569872,128.837892,경상북도,559
CT2,36.30135213,127.469637,대전광역시,429
CT2,35.42439071,129.1040848,경상남도,358
CT2,36.05150404,128.1828101,경상북도,681
CT2,35.89034564,128.0028382,경상북도,528
CT3,37.1820898,129.0389732,강원도,158
CT4,37.87937001,127.7279345,강원도,566
CT4,37.5838483,127.0020806,서울특별시,726
CT4,33.51538002,126.5267997,제주특별자치도,718
CT4,37.38525436,127.1116318,경기도,494
CT4,37.44537169,126.7018039,인천광역시,547
CT4,35.09971112,129.0281666,부산광역시,16
CT4,37.48758442,126.9285708,서울특별시,543
CT4,35.14205368,129.060797,부산광역시,89
CT4,34.95436428,127.5322338,전라남도,1000
CT4,35.20989557,129.0070903,부산광역시,326
CT4,36.34743963,127.3884723,대전광역시,346
CT4,37.32962651,126.7905466,경기도,987
CT4,37.49799479,127.0268752,서울특별시,176
CT4,37.46312103,126.6802952,인천광역시,568
CT4,35.71568674,127.927203,경상남도,692
CT4,34.79142507,126.3840437,전라남도,900
CT4,33.2857055,126.4590436,제주특별자치도,413
CT4,37.73976734,127.0503921,경기도,927
CT4,36.51403619,127.2582739,세종특별자치시,301
CT4,37.48210768,126.8887536,서울특별시,128
CT4,36.63168919,127.4880768,충청북도,236
CT4,35.31454299,126.8966619,전라남도,378
CT4,35.71129594,129.1964303,울산광역시,834
CT4,35.87488962,128.571778,대구광역시,934
CT4,35.56554002,129.1203481,울산광역시,190
CT4,35.91959831,127.4907712,전라북도,475
CT4,35.49007583,126.9280783,전라북도,836
CT2,37.57825832,126.9604999,서울특별시,737
CT2,37.45071292,127.1354236,경기도,418
CT2,36.33508949,126.9875024,충청남도,331
CT2,36.61469519,126.6786733,충청남도,125
CT2,36.31958424,128.2992327,경상북도,942
CT2,35.31283349,128.2595052,경상남도,852
CT2,34.7260072,127.6126801,전라남도,99
CT2,34.58427618,126.7110068,전라남도,293
CT2,35.56474234,126.8454607,전라북도,474
CT2,35.103808,129.0334056,부산광역시,16
CT2,33.23719927,126.3123642,제주특별자치도,251
CT2,35.28116512,129.2543975,부산광역시,551
CT2,36.32132143,128.1685593,경상북도,590
CT2,35.79349738,129.4403324,경상북도,398
CT2,35.99289168,129.223492,경상북도,799
CT2,37.54593526,126.711642,인천광역시,703
CT2,35.06112056,129.0838106,부산광역시,287
CT2,37.55288684,126.9356962,서울특별시,69
CT2,37.3502443,127.1554986,경기도,494
CT2,35.9972915,128.6218646,대구광역시,520
CT2,34.66388122,126.9195038,전라남도,848
CT2,37.59165091,128.4736788,강원도,556
CT2,37.63361969,128.8600861,강원도,755
CT2,36.78826074,128.9620188,경상북도,114
CT2,37.91285993,127.0491013,경기도,561
CT2,35.29078498,128.2117064,경상남도,750
CT2,34.80193122,127.3246336,전라남도,101
CT2,37.59083168,126.9551768,서울특별시,737
CT2,37.50406397,126.7815709,경기도,417
CT2,35.94811248,129.2308364,경상북도,799
CT2,36.31256408,127.4195099,대전광역시,516
CT2,36.27664911,126.8852897,충청남도,743
CT2,35.69315798,127.5871672,전라북도,142
CT2,35.74687944,127.3754205,전라북도,428
CT2,35.16147444,126.8576625,광주광역시,875
CT2,33.46365046,126.3344229,제주특별자치도,677
CT2,35.22845146,129.0849638,부산광역시,696
CT2,35.67743001,127.8965333,경상남도,298
CT2,37.27289372,127.1099818,경기도,135
CT2,36.08582818,129.2003822,경상북도,282
CT2,36.08603694,128.4894191,경상북도,187
CT2,37.00089093,128.84822,경상북도,559
CT2,35.19369211,128.8969661,부산광역시,828
CT2,35.97466433,129.4374995,경상북도,480
CT2,36.13076608,127.5591197,충청남도,649
CT2,35.73072359,129.3267308,경상북도,185
CT2,34.87531917,128.4101428,경상남도,527
CT2,36.61097142,127.2068064,세종특별자치시,452
CT2,35.15859364,126.9178207,광주광역시,875
CT2,36.0444403,129.3624403,경상북도,958
CT2,36.82052839,127.1295315,충청남도,570
CT2,37.00049276,127.5188313,충청북도,196
CT2,36.1405265,127.6825509,충청북도,941
CT2,34.79074971,126.7316595,전라남도,10
CT2,35.82296259,126.8569514,전라북도,210
CT2,35.60656393,126.6125154,전라북도,583
CT2,37.596273,126.9849279,서울특별시,954
CT2,36.22524012,126.560364,충청남도,656
CT2,36.39680496,129.1459556,경상북도,939
CT2,35.89853609,128.6097969,대구광역시,5
CT2,33.46978629,126.5076171,제주특별자치도,952
CT2,37.4613992,126.7045775,인천광역시,704
CT2,37.39787127,126.9762419,경기도,146
CT2,37.55294212,127.584613,경기도,42
CT2,35.21573381,128.5580646,경상남도,926
CT2,37.74261754,126.4794779,인천광역시,15
CT2,35.25884171,127.7907568,경상남도,957
CT2,35.83150557,129.0975041,경상북도,473
CT2,37.68409903,127.9777151,강원도,61
CT2,37.36589069,127.9310302,강원도,984
CT2,35.24147709,129.2255556,부산광역시,284
CT2,35.9009527,128.2945522,경상북도,564
CT2,35.30565504,128.3566165,경상남도,329
CT2,36.15657459,127.6228407,충청북도,649
CT2,35.9758468,127.2091981,전라북도,50
CT2,35.25552859,128.4343253,경상남도,371
CT2,36.12789582,128.3395375,경상북도,164
CT2,35.97129042,128.7841119,경상북도,819
CT2,35.47459274,128.7676196,경상남도,525
CT2,35.87239921,128.6379033,대구광역시,798
CT2,36.37948577,127.2609903,충청남도,388
CT2,35.15040957,129.1069657,부산광역시,725
CT2,36.11509137,129.3152783,경상북도,52
CT2,35.84897063,128.5202873,대구광역시,709
CT2,36.55829266,128.7504119,경상북도,506
CT2,35.07832016,128.3711713,경상남도,973
CT2,35.26106952,127.7886569,경상남도,957
CT2,37.66694718,127.0852126,서울특별시,370
CT2,35.8667737,128.3760378,경상북도,689
CT2,35.06276839,128.1440425,경상남도,658
CT2,37.00581003,127.0812787,경기도,558
CT2,36.75459941,127.3826315,충청북도,297
CT2,36.36572008,127.7643694,충청북도,449
CT2,34.74757734,126.370783,전라남도,900
CT2,36.8420902,126.9268837,충청남도,586
CT2,37.05159331,128.979865,경상북도,36
CT2,34.7007452,125.978349,전라남도,666
CT2,35.77360202,129.1524381,경상북도,655
CT2,37.82726912,127.3432779,경기도,13
CT2,38.04403431,128.6107839,강원도,924
CT2,37.62419063,127.076049,서울특별시,605
CT2,37.91814762,127.0639458,경기도,561
CT2,38.08989493,127.0990431,경기도,120
CT2,37.67484252,127.0801722,서울특별시,370
CT2,37.63994009,127.0115677,서울특별시,432
CT2,37.53093642,127.5565342,경기도,42
CT2,37.57582529,127.3444745,경기도,427
CT2,36.81581337,127.1668923,충청남도,570
CT2,37.10107131,128.1052987,충청북도,932
CT2,36.79001703,128.0225593,충청북도,448
CT2,37.5226508,129.0941138,강원도,18
CT2,37.49060308,127.5825102,경기도,866
CT2,36.0553695,128.3861199,경상북도,187
CT2,35.82312916,129.1712144,경상북도,655
CT2,36.29619256,128.3144198,경상북도,942
CT2,35.94964738,127.1181076,전라북도,639
CT2,35.84916354,127.3118694,전라북도,167
CT2,36.613361,126.6323843,충청남도,125
CT2,36.43951056,126.9779372,충청남도,925
CT2,35.28053351,126.5257046,전라남도,183
CT2,35.19685817,128.9171911,부산광역시,828
CT2,35.22082747,128.5547366,경상남도,926
CT2,34.92596381,128.6788779,경상남도,599
CT2,34.75195781,127.7113055,전라남도,996
CT2,36.03666899,127.39965,충청남도,95
CT2,35.56895483,129.320476,울산광역시,577
CT2,36.41547648,129.4263723,경상북도,53
CT2,37.34308546,126.6881168,경기도,690
CT2,34.92705148,128.2920284,경상남도,319
CT2,35.21825301,128.4318415,경상남도,988
CT2,37.8302182,127.2974078,경기도,13
CT2,34.68213198,125.4319118,전라남도,385
CT2,37.47664498,126.8151881,경기도,417
CT2,35.0832828,127.7069141,전라남도,384
CT2,35.29776994,128.8106565,경상남도,667
CT2,37.60938467,127.0315507,서울특별시,650
CT2,36.78937201,126.4447311,충청남도,827
CT2,37.32024838,127.109389,경기도,58
CT2,37.2978291,127.6309565,경기도,462
CT2,37.11371622,127.0936724,경기도,421
CT2,37.40245598,127.1221482,경기도,494
CT2,37.35039549,127.1108015,경기도,58
CT2,37.48140159,126.8018803,경기도,417
CT2,37.46713797,126.9196315,서울특별시,614
CT2,35.92430174,128.7005587,대구광역시,103
CT2,35.20578278,129.1274494,부산광역시,148
CT2,36.45081829,126.929708,충청남도,925
CT2,35.08907443,129.0059025,부산광역시,832
CT2,36.82167602,127.0714854,충청남도,586
CT2,37.5569993,126.921664,서울특별시,876
CT2,36.81125899,126.4721988,충청남도,827
CT2,37.57774699,127.0932521,서울특별시,943
CT2,36.95536636,127.8786723,충청북도,438
CT2,37.88443498,127.7329089,강원도,566
CT2,38.09899923,128.0426923,강원도,970
CT2,35.21552913,126.733037,광주광역시,714
CT2,35.88073797,128.6931982,대구광역시,171
CT2,37.49777991,126.7289792,인천광역시,704
CT2,34.86505932,128.732008,경상남도,936
CT2,35.47177134,128.6511513,경상남도,569
CT2,35.09363396,126.8218285,광주광역시,141
CT2,36.86552239,127.5446179,충청북도,305
CT2,35.92167008,129.0316789,경상북도,24
CT2,35.6013806,129.2345165,울산광역시,715
CT2,35.12658351,129.0951565,부산광역시,810
CT2,36.72890172,129.4418563,경상북도,111
CT2,35.85524404,128.1923377,경상북도,151
CT2,37.26634338,128.2646316,강원도,933
CT2,34.5283608,127.4429311,전라남도,238
CT2,35.85983052,127.2967916,전라북도,167
CT2,35.08582698,128.1007439,경상남도,658
CT2,35.57090021,128.5222927,경상남도,898
CT2,35.93251738,128.3131303,경상북도,564
CT2,35.63799488,126.8123025,전라북도,917
CT2,35.24803471,127.306388,전라남도,254
CT2,36.35223334,128.0710442,경상북도,590
CT2,35.14595739,126.9094681,광주광역시,875
CT2,35.88679621,128.4622985,대구광역시,784
CT2,35.92524946,128.7622787,경상북도,910
CT1,35.56172231,129.4496133,울산광역시,792
CT1,35.50033484,127.9405634,경상남도,782
CT1,33.33317626,126.2698736,제주특별자치도,373
CT1,35.03633748,128.1933492,경상남도,4
CT1,35.44988203,128.1979113,경상남도,495
CT1,35.62928758,129.2173781,울산광역시,30
CT1,35.90693377,128.9689836,경상북도,780
CT1,37.49527946,128.0032873,강원도,740
CT1,36.11479311,128.9056973,경상북도,322
CT1,36.423898,129.0793835,경상북도,998
CT1,36.80311837,128.534711,경상북도,526
CT1,36.16187824,127.4684634,충청남도,620
CT1,35.30713663,127.1130436,전라북도,465
CT1,34.95418419,128.6229656,경상남도,599
CT1,36.52629826,128.6128944,경상북도,73
CT1,36.10352842,127.1284885,충청남도,736
CT1,36.94067076,127.640678,충청북도,716
CT1,35.36180622,129.2781532,부산광역시,431
CT1,35.35960467,127.2330386,전라북도,732
CT1,37.62487301,127.2171173,경기도,456
CT1,35.88784163,129.0858226,경상북도,24
CT1,36.49663719,128.4327035,경상북도,213
CT1,34.9969181,126.4328311,전라남도,463
CT1,35.04096982,126.1714451,전라남도,437
CT1,36.37568623,127.1094179,충청남도,541
CT1,37.96094372,127.7498707,강원도,899
CT1,36.39010732,128.4317479,경상북도,979
CT1,36.08564109,129.2151204,경상북도,282
CT1,36.33017526,127.0571936,충청남도,904
CT1,34.74591861,126.4568232,전라남도,853
CT1,35.70208574,127.9627401,경상남도,608
CT1,35.25412448,128.7729944,경상남도,667
CT1,35.63473642,128.1492197,경상남도,841
CT1,36.13292866,129.1834323,경상북도,265
CT1,35.18435521,128.2856281,경상남도,598
CT1,35.46456461,129.174345,울산광역시,66
CT1,36.46349017,126.7481328,충청남도,304
CT1,37.31500273,127.8921172,강원도,232
CT1,36.34115718,128.5559391,경상북도,159
CT1,36.23334147,128.0878536,경상북도,938
CT1,35.35325708,128.0303537,경상남도,219
CT1,35.28930881,127.0831893,전라남도,465
CT1,35.77323723,128.659962,대구광역시,211
CT1,37.622325,127.039624,서울특별시,633
CT1,35.28234068,127.4446075,전라남도,766
CT1,35.26570277,127.9254968,경상남도,857
CT1,35.30790404,128.1787684,경상남도,750
CT1,36.92890879,127.0988288,충청남도,500
CT1,36.75303103,126.9454566,충청남도,540
CT1,34.66073132,127.3112548,전라남도,323
CT1,34.7146646,126.9348246,전라남도,848
CT1,35.38528406,126.5470565,전라북도,155
CT1,35.37785881,126.5432435,전라북도,155
CT1,37.34444782,127.4742663,경기도,776
CT1,35.21991372,127.2083587,전라남도,386
CT1,33.41236164,126.3326672,제주특별자치도,981
CT1,37.14357126,126.9084266,경기도,75
CT1,34.47652424,126.8193164,전라남도,113
CT1,34.54709519,126.9387661,전라남도,600
CT1,36.70692643,128.3693239,경상북도,919
CT1,36.66764237,126.9308274,충청남도,34
CT1,34.60612097,126.569542,전라남도,524
CT1,34.61541824,126.5034654,전라남도,524
CT1,34.63660897,126.3450137,전라남도,699
CT1,36.58946627,128.7707354,경상북도,506
CT1,34.70478469,126.2746675,전라남도,699
CT1,34.66713956,126.7093908,전라남도,791
CT1,36.46610186,126.7009123,충청남도,304
CT1,36.33765739,126.6189602,충청남도,894
CT1,36.18733274,126.6030691,충청남도,217
CT1,36.04880364,127.0272333,전라북도,907
CT1,36.04995934,128.7988382,경상북도,771
CT1,34.7619575,127.1024806,전라남도,47
CT1,34.82185771,126.5061967,전라남도,882
CT1,34.80280892,127.9358342,경상남도,804
CT1,34.91096458,126.9260351,전라남도,345
CT1,34.96620016,126.8974409,전라남도,345
CT1,35.38900459,126.6131009,전라북도,406
CT1,35.04109212,126.6307626,전라남도,328
CT1,35.01712213,126.6508619,전라남도,759
CT1,35.05354911,127.1108533,전라남도,486
CT1,35.18856266,126.7036722,광주광역시,714
CT1,35.1657023,127.5552839,전라남도,916
CT1,35.17456919,127.9126453,경상남도,803
CT1,35.16625514,127.9094599,경상남도,803
CT1,35.20319338,127.0758235,전라남도,160
CT1,35.24535858,126.5094275,전라남도,183
CT1,35.25685976,126.6862897,전라남도,426
CT1,35.29620899,127.2947635,전라남도,254
CT1,35.34558463,127.3190565,전라북도,830
CT1,35.31548656,126.8295641,전라남도,260
CT1,35.45728364,127.7882637,경상남도,262
CT1,35.42986879,127.3387744,전라북도,867
CT1,35.42674726,126.6262814,전라북도,266
CT1,35.51116422,126.5455672,전라북도,488
CT1,35.52522119,126.7330382,전라북도,443
CT1,35.54061154,126.747481,전라북도,895
CT1,35.52098541,127.1699631,전라북도,820
CT1,35.5314399,127.3128685,전라북도,640
CT1,35.49557013,127.6313553,전라북도,225
CT1,35.5288908,129.295353,울산광역시,754
CT1,35.58531576,127.4265807,전라북도,687
CT1,35.57459603,127.1363239,전라북도,430
CT1,35.67328038,128.4656593,대구광역시,267
CT1,35.66939384,127.1384771,전라북도,33
CT1,35.69266591,126.9443368,전라북도,244
CT1,35.72946826,126.95499,전라북도,244
CT1,35.72521429,127.0059165,전라북도,991
CT1,35.78153794,127.0744719,전라북도,228
CT1,35.81346159,127.0515097,전라북도,228
CT1,35.88715954,128.7012737,대구광역시,171
CT1,35.95544241,126.8423244,전라북도,951
CT1,35.92843312,126.7713586,전라북도,914
CT1,35.96889778,127.5660901,전라북도,475
CT1,36.01349648,127.6591243,전라북도,777
CT1,36.01109373,128.9023709,경상북도,641
CT1,36.58042317,128.1600974,경상북도,675
CT1,36.27996688,129.3663547,경상북도,194
CT1,37.17725262,127.4451924,경기도,945
CT1,36.15485917,128.095783,경상북도,938
CT1,36.17360914,127.4100678,충청남도,546
CT1,37.05043974,127.6200825,충청북도,6
CT1,36.57776238,129.1189889,경상북도,391
CT1,36.64057314,129.1753505,경상북도,492
CT1,36.39985172,128.6110572,경상북도,861
CT1,35.49532077,127.9027728,경상남도,782
CT1,36.02378629,128.0142332,경상북도,770
CT1,36.0526275,127.5392207,충청남도,686
CT1,36.17391118,127.3515786,충청남도,546
CT1,35.45066703,128.1034607,경상남도,156
CT1,35.23011602,128.1836919,경상남도,750
CT1,35.12649067,126.2888657,전라남도,82
CT1,36.83922769,126.5303419,충청남도,601
CT1,35.61809646,128.4775354,경상남도,278
CT1,35.96719384,128.5886665,대구광역시,581
CT1,35.4613255,127.7763389,경상남도,262
CT1,35.07156218,128.38989,경상남도,973
CT1,37.29918447,127.9324156,강원도,884
CT1,36.95555137,128.1750676,충청북도,806
CT1,37.38436521,127.1415374,경기도,494
CT1,37.72543603,127.9205942,강원도,61
CT1,35.37310959,129.2458027,부산광역시,431
CT1,36.42799939,127.1069851,충청남도,541
CT1,35.04207774,128.432931,경상남도,117
CT1,34.58701211,126.4889232,전라남도,524
CT1,35.23996266,127.3071928,전라남도,254
CT1,35.38362353,127.4436976,전라북도,778
CT1,36.22889724,128.2655528,경상북도,23
CT1,36.38358564,128.620443,경상북도,861
CT1,37.99147763,127.3622992,경기도,457
CT1,36.58522279,129.0590005,경상북도,607
CT1,37.35169139,126.8834174,경기도,347
CT1,35.91884524,128.0132586,경상북도,528
CT1,34.75640041,127.3384593,전라남도,850
CT1,35.50415228,129.2965122,울산광역시,661
CT1,34.79133918,128.4805401,경상남도,585
CT1,35.13490014,128.3777279,경상남도,826
CT1,35.10102596,128.3184351,경상남도,860
CT1,35.27258832,128.0877428,경상남도,794
CT1,35.61851193,128.1924536,경상남도,845
CT1,37.11067358,127.6720344,충청북도,802
CT1,36.22027542,127.829093,충청북도,885
CT1,37.22129128,127.0008779,경기도,514
CT1,35.23176849,128.2822014,경상남도,598
CT1,34.84349942,127.8790966,경상남도,281
CT1,35.6708351,128.7927392,경상북도,48
CT1,35.53881842,129.1593507,울산광역시,968
CT1,35.27115051,128.0652188,경상남도,794
CT1,35.08042752,128.3942104,경상남도,973
CT1,36.44977192,127.1145499,충청남도,436
CT1,35.76891571,128.9267026,경상북도,245
CT1,35.89258213,129.02839,경상북도,24
CT1,36.78183877,127.3444657,충청남도,744
CT1,35.28454091,128.3208416,경상남도,377
CT1,35.80043601,129.310735,경상북도,902
CT1,35.10928178,128.7404351,경상남도,140
CT1,37.34260286,127.9946842,강원도,98
CT1,35.03850897,126.1923363,전라남도,437
CT1,35.88681677,129.2943982,경상북도,606
CT1,35.29837971,128.8864126,경상남도,286
